Price,Model,Year,لون السيارة,نوع الوقود,أصل السيارة,رخصة السيارة,نوع الجير,الزجاج,قوة الماتور,عداد السيارة,عدد الركاب,وسيلة الدفع,معروضة,أصحاب سابقون,إضافات
['15000'],كيا سورينتو,2019.0,عدة الوان,ديزل,خصوصي,فلسطينية,اوتوماتيك,الكتروني,2200,22000,6+1,إمكانية التقسيط,للبيع أو التبديل,استيراد مباشر,"مُكيّف
إغلاق مركزي
جهاز إنذار
مسجل CD
جنطات مغنيسيوم
فرش جلد
وسادة حماية هوائية"
['68000'],سيت ليون,2017.0,أحمر,بنزين,خصوصي,فلسطينية,عادي,الكتروني,1200,7000,4+1,إمكانية التقسيط,للبيع فقط,1,"مُكيّف
إغلاق مركزي
جهاز إنذار
مسجل CD
جنطات مغنيسيوم
فرش جلد
وسادة حماية هوائية"
['450000'],هونداي H1,2014.0,برتقالي,ديزل,عمومي,فلسطينية,عادي,الكتروني,2500,0000000,7+1,نقدا فقط,للبيع فقط,2,"مُكيّف
إغلاق مركزي
جهاز إنذار
مسجل CD
جنطات مغنيسيوم
فرش جلد
وسادة حماية هوائية"
['25000'],بي ام دبليو 316,1988.0,أحمر,بنزين,خصوصي,فلسطينية,عادي,يدوي,1600,,4+1,نقدا فقط,للبيع فقط,,"إغلاق مركزي
جهاز إنذار
مسجل CD
جنطات مغنيسيوم
فرش جلد"
['30000'],هونداي افانتي,2006.0,أسود,بنزين,تدريب سياقة,فلسطينية,عادي,الكتروني,1600,250000,4+1,إمكانية التقسيط,للبيع فقط,يد ثالثة,"مُكيّف
إغلاق مركزي
جهاز إنذار
مسجل CD
جنطات مغنيسيوم
فرش جلد
وسادة حماية هوائية"
['130000'],مرسيدس سبرنتر,2011.0,أبيض عاجي,ديزل,تجاري,فلسطينية,عادي,الكتروني,3000,300000,5+1,إمكانية التقسيط,للبيع فقط,2,"مُكيّف
إغلاق مركزي
جهاز إنذار
مسجل CD
فتحة سقف
جنطات مغنيسيوم
فرش جلد
وسادة حماية هوائية"
['50000'],فولكسفاجن جولف,2006.0,سكني,ديزل,خصوصي,فلسطينية,عادي,الكتروني,1900,1,,إمكانية التقسيط,للبيع أو التبديل,,"مُكيّف
إغلاق مركزي
جهاز إنذار
مسجل CD
جنطات مغنيسيوم
فرش جلد
وسادة حماية هوائية"
['33000'],بيجو بارتنر,2008.0,سكني,ديزل,خصوصي,فلسطينية,عادي,يدوي,1600,242000,4+1,نقدا فقط,للتبديل فقط,3,"مُكيّف
جهاز إنذار
مسجل CD
وسادة حماية هوائية"
['75000'],كيا سيراتو,2016.0,أسود ميتالك,ديزل,خصوصي,فلسطينية,اوتوماتيك,الكتروني,1600,118000,4+1,نقدا فقط,للبيع أو التبديل,يد تانيه,"مُكيّف
إغلاق مركزي
جهاز إنذار
مسجل CD
جنطات مغنيسيوم
فرش جلد
وسادة حماية هوائية"
['140000'],كيا سورينتو,2017.0,فضي,ديزل,خصوصي,فلسطينية,عادي,الكتروني,2200,150.000,6+1,نقدا فقط,للبيع فقط,2,"مُكيّف
إغلاق مركزي
جهاز إنذار
مسجل CD
فتحة سقف
جنطات مغنيسيوم
فرش جلد
وسادة حماية هوائية"
['96000'],هونداي كونا,2019.0,أبيض عاجي,بنزين,خصوصي,فلسطينية,اوتوماتيك,الكتروني,1600,22000,4+1,نقدا فقط,للبيع فقط,0,"مُكيّف
إغلاق مركزي
جهاز إنذار
مسجل CD
جنطات مغنيسيوم
فرش جلد
وسادة حماية هوائية"
['61000'],لاندروفر ديفندر,1997.0,أزرق,ديزل,حكومي,فلسطينية,عادي,يدوي,2500,390000,7+1,نقدا فقط,للبيع فقط,,
['109000'],كيا سبورتاج,2017.0,أبيض,ديزل,خصوصي,فلسطينية,اوتوماتيك,الكتروني,2000,95000,4+1,نقدا فقط,للبيع فقط,يد ثانيه,"مُكيّف
إغلاق مركزي
جهاز إنذار
مسجل CD
جنطات مغنيسيوم
فرش جلد
وسادة حماية هوائية"
['9000'],دراجة نارية 2017,2017.0,بني,بنزين,خصوصي,فلسطينية,اوتوماتيك,الكتروني,125,17500,1+1,نقدا فقط,للبيع فقط,0,"جنطات مغنيسيوم
فرش جلد"
['38000'],بيجو 208,2015.0,سكني,بنزين,خصوصي,فلسطينية,اوتوماتيك,الكتروني,1600,70000,4+1,نقدا فقط,للبيع فقط,2,"مُكيّف
إغلاق مركزي
جهاز إنذار
مسجل CD
جنطات مغنيسيوم
وسادة حماية هوائية"
['90000'],بي ام دبليو i 116,2013.0,بني,بنزين,خصوصي,فلسطينية,اوتوماتيك,الكتروني,1600,140000,4+1,نقدا فقط,للبيع أو التبديل,,"مُكيّف
إغلاق مركزي
جهاز إنذار
مسجل CD
فتحة سقف
جنطات مغنيسيوم
فرش جلد
وسادة حماية هوائية"
['30000'],فولكسفاجن بولو,2004.0,أبيض,بنزين,خصوصي,فلسطينية,اوتوماتيك,يدوي,1400,,4+1,نقدا فقط,للبيع فقط,,"مُكيّف
إغلاق مركزي
جهاز إنذار
مسجل CD"
['100000'],هونداي سانتافيه,2015.0,رصاصي,ديزل,خصوصي,فلسطينية,اوتوماتيك,الكتروني,2000,103000,6+1,نقدا فقط,للبيع أو التبديل,3,"مُكيّف
إغلاق مركزي
جهاز إنذار
مسجل CD
جنطات مغنيسيوم
فرش جلد
وسادة حماية هوائية"
['48000'],هونداي i30,2008.0,أحمر,بنزين,خصوصي,فلسطينية,اوتوماتيك,الكتروني,1600,,,نقدا فقط,للبيع فقط,,"مُكيّف
إغلاق مركزي
جهاز إنذار
مسجل CD
فتحة سقف
جنطات مغنيسيوم
فرش جلد
وسادة حماية هوائية"
,,,,,,,,,,,,,,,
['120000'],بي ام دبليو 316,2015.0,كحلي,بنزين,خصوصي,فلسطينية,اوتوماتيك,الكتروني,1600,85000,4+1,إمكانية التقسيط,للبيع فقط,يد ثانية,"مُكيّف
إغلاق مركزي
مسجل CD
جنطات مغنيسيوم
فرش جلد
وسادة حماية هوائية"
['178000'],فولكسفاجن تيجوان,2018.0,أسود ميتالك,بنزين,خصوصي,فلسطينية,اوتوماتيك,الكتروني,2000,75000,4+1,نقدا فقط,للبيع فقط,0,"مُكيّف
إغلاق مركزي
جهاز إنذار
مسجل CD
فتحة سقف
جنطات مغنيسيوم
فرش جلد
وسادة حماية هوائية"
['143000'],فولكسفاجن GTI,2016.0,أسود ميتالك,بنزين,خصوصي,فلسطينية,نصف اوتوماتيك,الكتروني,2000,69000,4+1,نقدا فقط,للبيع أو التبديل,٢,"مُكيّف
إغلاق مركزي
جهاز إنذار
مسجل CD
فتحة سقف
جنطات مغنيسيوم
فرش جلد
وسادة حماية هوائية"
['38000'],بيجو بارتنر,2008.0,سكني,ديزل,خصوصي,فلسطينية,عادي,يدوي,1600,,4+1,إمكانية التقسيط,للبيع فقط,,"مُكيّف
إغلاق مركزي
جهاز إنذار
مسجل CD
فرش جلد
وسادة حماية هوائية"
['73000'],كيا سول,2017.0,كحلي,ديزل,خصوصي,فلسطينية,اوتوماتيك,الكتروني,1600,61000,4+1,نقدا فقط,للبيع فقط,,"مُكيّف
إغلاق مركزي
جهاز إنذار
فتحة سقف
جنطات مغنيسيوم
فرش جلد
وسادة حماية هوائية"
['55000'],مرسيدس 240,2003.0,سكني,بنزين,خصوصي,فلسطينية,اوتوماتيك,الكتروني,2600,,4+1,نقدا فقط,للبيع فقط,,"مُكيّف
إغلاق مركزي
جهاز إنذار
مسجل CD
فتحة سقف
جنطات مغنيسيوم
وسادة حماية هوائية"
['34000'],فولكسفاجن بولو,2004.0,أحمر,بنزين,خصوصي,فلسطينية,اوتوماتيك,يدوي,1400,200000,4+1,إمكانية التقسيط,للبيع أو التبديل,,"إغلاق مركزي
جهاز إنذار
مسجل CD
جنطات مغنيسيوم
وسادة حماية هوائية"
,,,,,,,,,,,,,,,
['44000'],كيا برايد,2008.0,فضي,بنزين,خصوصي,فلسطينية,اوتوماتيك,الكتروني,1600,215,4+1,نقدا فقط,للبيع فقط,2,"مُكيّف
إغلاق مركزي
جهاز إنذار
مسجل CD
جنطات مغنيسيوم
فرش جلد
وسادة حماية هوائية"
['150000'],هونداي سانتافيه,2018.0,أبيض,ديزل,خصوصي,فلسطينية,اوتوماتيك,الكتروني,2000,75000,6+1,إمكانية التقسيط,للبيع أو التبديل,1,"مُكيّف
إغلاق مركزي
جهاز إنذار
مسجل CD
فتحة سقف
جنطات مغنيسيوم
فرش جلد
وسادة حماية هوائية"
['165000'],اودي Q7,2011.0,أسود,ديزل,خصوصي,فلسطينية,نصف اوتوماتيك,الكتروني,3000,168000,6+1,إمكانية التقسيط,للبيع أو التبديل,3,"مُكيّف
إغلاق مركزي
جهاز إنذار
مسجل CD
فتحة سقف
جنطات مغنيسيوم
فرش جلد
وسادة حماية هوائية"
['88000'],هونداي فينيو,2019.0,أبيض,بنزين,خصوصي,فلسطينية,اوتوماتيك,الكتروني,1600,23000,4+1,إمكانية التقسيط,للبيع أو التبديل,0,"مُكيّف
إغلاق مركزي
جهاز إنذار
مسجل CD
جنطات مغنيسيوم
فرش جلد
وسادة حماية هوائية"
['70000'],سيت ليون,2015.0,أسود,بنزين,خصوصي,فلسطينية,عادي,الكتروني,1200,127000,4+1,إمكانية التقسيط,للبيع فقط,يد اولى,"مُكيّف
إغلاق مركزي
مسجل CD
جنطات مغنيسيوم
وسادة حماية هوائية"
['47000'],فورد فوكس,2012.0,أبيض,بنزين,خصوصي,فلسطينية,اوتوماتيك,الكتروني,1600,12222,4+1,نقدا فقط,للبيع فقط,يد رابعة,"مُكيّف
إغلاق مركزي
جهاز إنذار
مسجل CD
جنطات مغنيسيوم
وسادة حماية هوائية"
['40000'],اوبل زافيرا,2004.0,أبيض,ديزل,خصوصي,فلسطينية,عادي,الكتروني,2000,16956,6+1,نقدا فقط,للبيع فقط,يد اولى,"مُكيّف
إغلاق مركزي
مسجل CD
جنطات مغنيسيوم
وسادة حماية هوائية"
['38000'],اوبل كورسا,2013.0,كرميدي,بنزين,خصوصي,فلسطينية,عادي,الكتروني,1400,160000,,نقدا فقط,للبيع فقط,,"مُكيّف
جهاز إنذار
جنطات مغنيسيوم
فرش جلد
وسادة حماية هوائية"
['105000'],سكودا اوكتافيا,2017.0,أبيض,ديزل,خصوصي,فلسطينية,نصف اوتوماتيك,الكتروني,2000,113000,4+1,إمكانية التقسيط,للبيع فقط,2,"مُكيّف
إغلاق مركزي
جهاز إنذار
مسجل CD
جنطات مغنيسيوم
وسادة حماية هوائية"
['130000'],فولكسفاجن باسات,2019.0,أبيض,ديزل,خصوصي,فلسطينية,اوتوماتيك,الكتروني,2000,190000,4+1,إمكانية التقسيط,للبيع أو التبديل,2,"مُكيّف
إغلاق مركزي
مسجل CD
جنطات مغنيسيوم
وسادة حماية هوائية"
['150000'],فولكسفاجن باسات,2018.0,أبيض,ديزل,خصوصي,فلسطينية,اوتوماتيك,الكتروني,2000,133400,4+1,إمكانية التقسيط,للبيع أو التبديل,1,"مُكيّف
إغلاق مركزي
جهاز إنذار
مسجل CD
جنطات مغنيسيوم
وسادة حماية هوائية"
['45000'],كيا فورتي,2011.0,أبيض عاجي,بنزين,تأجير,فلسطينية,اوتوماتيك,الكتروني,1600,,,إمكانية التقسيط,للبيع فقط,,"مُكيّف
إغلاق مركزي
مسجل CD
وسادة حماية هوائية"
['15000'],اوبل استرا,2000.0,سكني,بنزين,خصوصي,فلسطينية,عادي,الكتروني,1600,,5+1,نقدا فقط,للبيع فقط,5,"مسجل CD
جنطات مغنيسيوم"
['71000'],سكودا اوكتافيا,2014.0,أبيض عاجي,ديزل,خصوصي,فلسطينية,عادي,الكتروني,1600,177000,4+1,نقدا فقط,للبيع فقط,يد اولى,"مُكيّف
إغلاق مركزي
جهاز إنذار
مسجل CD
جنطات مغنيسيوم
وسادة حماية هوائية"
['155000'],كيا سورينتو,2018.0,رمادي,ديزل,خصوصي,فلسطينية,اوتوماتيك,الكتروني,2200,,4+1,نقدا فقط,للبيع أو التبديل,0,"مُكيّف
إغلاق مركزي
جهاز إنذار
مسجل CD
جنطات مغنيسيوم
فرش جلد
وسادة حماية هوائية"
['77000'],كيا ريو,2019.0,فيراني,بنزين,خصوصي,فلسطينية,اوتوماتيك,الكتروني,1400,32000,4+1,إمكانية التقسيط,للبيع أو التبديل,1,"مُكيّف
إغلاق مركزي
جهاز إنذار
مسجل CD
فتحة سقف
جنطات مغنيسيوم
وسادة حماية هوائية"
['48000'],سكودا اوكتافيا,2008.0,كحلي,ديزل,خصوصي,فلسطينية,عادي,الكتروني,1900,264000,3+1,نقدا فقط,للبيع أو التبديل,3,"مُكيّف
إغلاق مركزي
مسجل CD
جنطات مغنيسيوم
فرش جلد
وسادة حماية هوائية"
['86000'],فولكسفاجن بولو,2019.0,أبيض,بنزين,خصوصي,فلسطينية,اوتوماتيك,الكتروني,1000,81000,4+1,نقدا فقط,للبيع فقط,اولى,"مُكيّف
إغلاق مركزي
جهاز إنذار
مسجل CD
جنطات مغنيسيوم
فرش جلد
وسادة حماية هوائية"
['63000'],ستروين  C4,2016.0,أسود,ديزل,خصوصي,فلسطينية,اوتوماتيك,يدوي,1600,,3+1,نقدا فقط,للبيع فقط,2,"مُكيّف
مسجل CD
جنطات مغنيسيوم
فرش جلد
وسادة حماية هوائية"
['175000'],فولكسفاجن تيجوان,2019.0,فضي,بنزين,خصوصي,فلسطينية,عادي,الكتروني,2000,17500,4+1,نقدا فقط,للبيع فقط,0,"مُكيّف
إغلاق مركزي
مسجل CD
فتحة سقف
جنطات مغنيسيوم
فرش جلد
وسادة حماية هوائية"
['50000'],اوبل استرا,2014.0,أبيض,بنزين,خصوصي,فلسطينية,عادي,الكتروني,1400,,4+1,إمكانية التقسيط,للبيع فقط,يد ثالثة,"مُكيّف
إغلاق مركزي
جهاز إنذار
مسجل CD
جنطات مغنيسيوم
فرش جلد"
['20000'],بي ام دبليو 316,1989.0,أسود,بنزين,خصوصي,فلسطينية,عادي,يدوي,1600,,4+1,إمكانية التقسيط,للبيع أو التبديل,,"مُكيّف
إغلاق مركزي
جهاز إنذار
جنطات مغنيسيوم
فرش جلد
وسادة حماية هوائية"
['114900'],كيا سبورتاج,2019.0,أسود ميتالك,ديزل,خصوصي,فلسطينية,اوتوماتيك,الكتروني,1600,24000,4+1,إمكانية التقسيط,للبيع أو التبديل,0,"مُكيّف
إغلاق مركزي
جهاز إنذار
مسجل CD
جنطات مغنيسيوم
فرش جلد
وسادة حماية هوائية"
['165000'],كيا سورينتو,2019.0,أسود ميتالك,ديزل,خصوصي,فلسطينية,اوتوماتيك,الكتروني,2200,50000,6+1,إمكانية التقسيط,للبيع أو التبديل,يد أولى,"مُكيّف
إغلاق مركزي
جهاز إنذار
مسجل CD
جنطات مغنيسيوم
فرش جلد
وسادة حماية هوائية"
